start_offset(uint64),start_time(double),start_time_offset(double),center_frequency(double)
99377408,12.423472810298376,0.0012804492143914104,918213718.0253906,17,1,10,253,0,78,0,128,91,45,184,30,179,0,4,119,255,0,167,2,141
99695872,12.463252500104337,0.0012608193792402744,918210867.1630859,17,1,10,253,0,78,0,128,204,153,162,206,5,0,10,119,255,0,58,242,253
100013824,12.503024555038833,0.001280497177504003,918211899.3139648,17,1,10,253,0,78,0,128,93,111,221,3,41,0,16,119,255,0,158,182,205
100331776,12.542759462082378,0.0012790270848199725,918214268.2460938,17,1,10,253,0,78,0,128,66,226,254,18,208,0,22,119,255,0,195,232,29
100967680,12.622256742552095,0.0012805069563910365,914708054.3706055,17,1,10,253,1,78,0,128,148,191,233,59,77,0,34,119,255,0,205,174,157
101285632,12.66199217439591,0.001280515338294208,914709550.6411133,17,1,10,253,1,78,0,128,151,233,94,227,160,0,40,119,255,0,112,61,125
102238976,12.781160201700024,0.001280261087231338,918212107.9819336,17,2,10,253,16,78,0,128,57,111,157,227,47,0,58,119,255,0,244,166,173
102557184,12.820916069144934,0.001260280143469572,918215133.7412109,17,2,10,253,16,78,0,128,20,34,77,80,136,0,64,119,255,0,184,69,141
103192576,12.900360040771394,0.0012803473509848118,914711766.9873047,17,2,10,253,17,78,0,128,147,224,115,212,183,0,76,119,255,0,131,176,13
103510528,12.940084496219262,0.0012604256626218557,914708004.5102539,17,2,10,253,17,78,0,128,163,91,17,231,146,0,82,119,255,0,178,175,45
103827968,12.979800332038455,0.0012807341990992427,914707277.4692383,17,2,10,253,17,78,0,128,239,125,164,116,43,0,88,119,255,0,151,69,101
104463872,13.05927318049091,0.0012808283790946007,918208266.277832,17,3,10,253,32,78,0,128,73,249,156,202,172,0,100,119,255,0,172,98,141
104781568,13.098964361529417,0.0012600572081282735,918211321.0986328,17,3,10,253,32,78,0,128,66,242,75,162,179,0,106,119,255,0,217,22,61
105099264,13.13870479468646,0.0012805381556972861,918214153.5576172,17,3,10,253,32,78,0,128,11,215,119,73,168,0,112,119,255,0,202,55,13
105417472,13.178472354830793,0.0012802499113604426,918211380.703125,17,3,10,253,32,78,0,128,184,50,81,34,86,0,118,119,255,0,61,35,221
105735680,13.218228688751898,0.0012607354437932372,914709429.7451172,17,3,10,253,33,78,0,128,87,105,76,97,220,0,124,119,255,0,249,230,253
106048768,13.257392560242847,0.0012806740123778582,914708507.184082,17,3,10,253,33,78,0,128,31,60,2,205,11,0,130,119,255,0,42,117,45
106361344,13.296437067035205,0.0012611440615728498,914710766.2304688,17,3,10,253,33,78,0,128,203,245,128,178,178,0,136,119,255,0,210,149,173
106673920,13.335508545450486,0.0012605857336893678,914707250.7492676,17,3,10,253,33,78,0,128,66,185,143,40,105,0,142,119,255,0,217,91,125
106986240,13.374576008640402,0.0012804371071979403,918207887.0361328,17,4,10,253,48,78,0,128,57,253,83,145,25,0,148,119,255,0,197,158,141
107611392,13.452692188378043,0.0012605433585122228,918212896.5234375,17,4,10,253,48,78,0,128,15,173,248,20,144,0,160,119,255,0,238,7,237
107923712,13.491760435508736,0.0012802249984815717,918214899.4941406,17,4,10,253,48,78,0,128,175,204,209,43,42,0,166,119,255,0,80,210,237
108236288,13.530824355370916,0.0012801081174984574,914707264.8730469,17,4,10,253,49,78,0,128,251,184,48,133,47,0,172,119,255,0,216,128,141
108548864,13.569875672398686,0.0012593884021043777,914713255.7539062,17,4,10,253,49,78,0,128,208,150,213,137,201,0,178,119,255,0,70,170,125
109173760,13.648008963614322,0.0012810310581699014,914711340.4023438,17,4,10,253,49,78,0,128,199,211,62,110,235,0,190,119,255,0,187,126,189
109486336,13.687059744549535,0.0012597752502188087,918214446.5039062,17,5,10,253,64,78,0,128,243,32,66,157,154,0,196,119,255,0,74,84,13
109798656,13.72612785151618,0.0012802704004570842,918211802.394043,17,5,10,253,64,78,0,128,167,236,246,84,65,0,202,119,255,0,218,76,101
110111232,13.76519967533572,0.0012800574768334627,918212773.8237305,17,5,10,253,64,78,0,128,197,18,27,81,9,0,208,119,255,0,230,130,45
110423808,13.804243831368714,0.0012601767666637897,918212314.7978516,17,5,10,253,64,78,0,128,18,203,79,48,221,0,214,119,255,0,13,14,141
110736128,13.84331992634458,0.0012797062518075109,914713850.9794922,17,5,10,253,65,78,0,128,205,229,48,7,173,0,220,119,255,0,133,60,53
111048704,13.882384022226729,0.001279765390790999,914713305.4492188,17,5,10,253,65,78,0,128,255,20,80,98,218,0,226,119,255,0,208,248,45
111361280,13.921428759987085,0.0012604664079844952,914707948.8217773,17,5,10,253,65,78,0,128,162,63,51,139,64,0,232,119,255,0,47,234,157
111673600,13.96050424483025,0.0012803394347429276,914713229.125,17,5,10,253,65,78,0,128,165,231,226,37,86,0,238,119,255,0,172,176,181
111986176,13.99956841708085,0.001280474942177534,918208552.9018555,17,6,10,253,80,78,0,128,28,113,60,196,149,0,244,119,255,0,208,5,109
112298752,14.03863257384821,0.0012805949663743377,918206565.8607178,17,6,10,253,80,78,0,128,177,121,19,188,115,0,250,119,255,0,204,96,29
112611328,14.077684180051639,0.001260164426639676,914450738.1196289,17,6,10,253,80,78,0,128,240,227,69,147,196,0,0,120,255,0,172,173,221
112923648,14.116751937423073,0.0012803099816665053,914447035.3582764,17,6,10,253,80,78,0,128,176,250,158,118,58,0,6,120,255,0,11,202,205
113236224,14.155815767878286,0.001280103693716228,914709952.5478516,17,6,10,253,81,78,0,128,83,201,115,13,215,0,12,120,255,0,121,23,205
113548800,14.19486816256269,0.0012604616349563003,914712609.6308594,17,6,10,253,81,78,0,128,127,131,73,60,252,0,18,120,255,0,30,45,45
113861120,14.23393685696105,0.0012805905425921082,914707243.6901855,17,6,10,253,81,78,0,128,14,235,6,131,13,0,24,120,255,0,42,37,85
114173696,14.273001137361481,0.001280834199860692,914709060.0839844,17,6,10,253,81,78,0,128,15,86,164,16,148,0,30,120,255,0,5,139,61
114798592,14.351108294263273,0.0012603425420820713,914450086.6967773,62,1,254,253,112,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,15,8,0,6,240,255,0,208,115,152
115111168,14.390184398679613,0.0012804102152585983,914450028.5107422,62,1,254,253,112,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,15,8,0,12,240,255,0,88,115,176
115423744,14.429236252382017,0.0012602271744981408,914449816.684082,62,1,254,253,112,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,15,8,0,18,240,255,0,64,118,160
115736064,14.468303973315455,0.0012803362915292382,914707367.8115234,62,1,254,253,112,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,15,8,0,24,240,255,0,200,118,112
116048896,14.507380479652985,0.0012603809591382742,914706998.9104004,62,1,254,253,113,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,15,8,0,30,240,255,0,176,99,208
116361216,14.546419997755057,0.0012602872448042035,914707223.5871582,62,1,254,253,113,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,15,8,0,36,240,255,0,248,105,128
116673536,14.585496548147663,0.0012802721466869116,914707336.4597168,62,1,254,253,113,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,15,8,0,42,240,255,0,160,106,192
116986112,14.62456054775434,0.0012802350101992488,914449818.8217773,62,1,254,253,113,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,15,8,0,48,240,255,0,104,108,136
117298688,14.663604727303229,0.0012603778159245849,914449938.9990234,62,1,254,253,114,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,15,8,0,54,240,255,0,16,83,176
117611264,14.702676715501203,0.001260329270735383,914449342.3520508,62,1,254,253,114,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,15,8,0,60,240,255,0,152,83,136
117923584,14.741744230728768,0.0012802326818928123,914449818.4233398,62,1,254,253,114,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,15,8,0,66,240,255,0,128,71,120
118236160,14.780808329986959,0.0012802951969206333,914707389.2927246,62,1,254,253,114,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,15,8,0,72,240,255,0,8,71,80
118548736,14.819860426997385,0.001260355464182794,914706047.6508789,62,2,254,1,0,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,15,8,0,78,240,255,0,56,245,128
118861056,14.858927970164627,0.0012802868150174618,914706545.9519043,62,2,254,1,0,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,15,8,0,84,240,255,0,240,243,128
119173632,14.897992015988185,0.0012802958954125643,914706870.3762207,62,2,254,1,0,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,15,8,0,90,240,255,0,168,240,160
119486208,14.937044087736487,0.0012603309005498886,914448707.4150391,62,2,254,1,0,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,15,8,0,96,240,255,0,224,250,80
119798528,14.976112697733738,0.001280375407077372,914449271.7578125,62,2,254,1,1,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,15,8,0,102,240,255,0,152,239,176
120111104,15.015176649959377,0.0012802908895537257,914449744.8620605,62,2,254,1,1,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,15,8,0,108,240,255,0,16,239,160
