start_offset(uint64),start_time(double),start_time_offset(double),center_frequency(double),dewhitened(bool)
46309376,5.79127016604802,0.002582195680588484,918328312.5048828,True,2,0,0,14,40,139
127746048,15.969524341225243,0.0012603445211425424,914709116.5505371,True,62,5,254,1,96,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,50,241,255,0,105,157,176
128058368,16.008592005231588,0.0012803967110812664,914449746.0810547,True,62,5,254,1,96,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,56,241,255,0,225,157,152
128370944,16.0476559443023,0.0012802990386262536,914450009.769043,True,62,5,254,1,97,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,62,241,255,0,153,136,160
128683520,16.08670792722571,0.001260245218873024,914449605.6018066,True,62,5,254,1,97,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,68,241,255,0,81,159,0
128995840,16.125763664537832,0.0012603707145899534,914450052.9697266,True,62,5,254,1,97,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,74,241,255,0,9,156,88
129308416,16.164839685135142,0.001280354568734765,914707267.1850586,True,62,5,254,1,97,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,80,241,255,0,193,154,112
129620992,16.20389165571853,0.0012602884089574218,914707068.8798828,True,62,5,254,1,98,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,86,241,255,0,185,165,48
129933312,16.24296123091521,0.0012803444406017661,914707235.4963379,True,62,5,254,1,98,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,92,241,255,0,49,165,216
130245888,16.28202530211731,0.0012803788995370269,914707295.046875,True,62,5,254,1,98,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,98,241,255,0,169,172,80
130558464,16.321075326818594,0.001260274206288159,914449699.3813477,True,62,5,254,1,98,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,104,241,255,0,33,172,0
130871040,16.3601473456338,0.0012602562783285975,914449069.3046875,True,62,6,254,1,112,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,110,241,255,0,218,214,16
131183360,16.39920899428855,0.0012803857680410147,914450038.1982422,True,62,6,254,1,112,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,116,241,255,0,18,208,16
131495936,16.438260998050303,0.001260352786630392,914449423.8071289,True,62,6,254,1,112,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,122,241,255,0,74,211,176
131808512,16.47733299812264,0.0012603161158040166,914706682.8198242,True,62,6,254,1,112,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,128,241,255,0,2,251,168
132120832,16.516392626622313,0.0012803327990695834,914700736.229248,True,62,6,254,1,113,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,134,241,255,1
133058560,16.633588753346906,0.0012603492941707373,914449926.8041992,True,62,6,254,1,113,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,152,241,255,0,98,235,128
133371136,16.672640573521697,0.0012401327257975936,914450927.8999023,True,62,6,254,1,114,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,10
133683456,16.71169239873618,0.0011803461238741875,914450088.953125,True,62,6,254,1,114,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,164,241,255,0,82,222,120
